id;start_date;end_date;usd_rate;usd_rate_dif;nbu_usd_buy;nbu_usd_sell;modification_date;rub_rate;rub_rate_dif;eur_rate;eur_rate_dif;chf_rate;chf_rate_dif;nbu_euro_buy;nbu_euro_sell;title_seo;description_seo;title_seo_ru;description_seo_ru;title_seo_uz;description_seo_en;description_seo_uz;title_seo_en;date_update
141;2013-10-08;2013-10-14;2164.21;+5.85;2192.00;2201.00;2020-05-19;67.93;+0.69;2950.04;+19.84;2392.45;+6.73;2931.00;2974.00;;;;;;;;;0000-00-00
142;2013-10-01;2013-10-07;2158.32;+5.81;2186.00;2195.00;2020-05-19;65.45;-1.10;2982.71;+72.35;2401.30;+22.31;2911.00;2954.00;;;;;;;;;0000-00-00
143;2013-09-24;2013-09-30;2152.45;+5.75;2180.00;2189.00;2020-05-19;65.39;-2.26;2838.77;+0.66;2396.06;+39.38;2839.00;2881.00;;;;;;;;;0000-00-00
144;2013-09-17;2013-09-23;2146.64;+5.69;2174.00;2183.00;2020-05-19;66.91;+1.52;2860.95;+23.50;2359.66;+42.36;2838.00;2880.00;;;;;;;;;0000-00-00
145;2013-09-10;2013-09-16;2140.80;+5.54;2169.00;2178.00;2020-05-19;63.68;-0.19;2798.65;-15.30;2265.02;-9.92;2814.00;2856.00;;;;;;;;;0000-00-00
146;2013-09-03;2013-09-09;2134.93;+5.21;2163.00;2172.00;2020-05-19;63.85;-0.21;2834.05;+4.80;2265.48;-19.38;2830.00;2872.00;;;;;;;;;0000-00-00
147;2013-08-27;2013-09-02;2129.29;+4.78;2158.00;2167.00;2020-05-19;64.19;-0.08;2825.97;+1.52;2321.08;+16.84;2825.00;2867.00;;;;;;;;;0000-00-00
148;2013-08-20;2013-08-26;2124.10;+4.37;2153.00;2162.00;2020-05-19;64.33;-0.02;2834.59;+11.66;2285.20;-2.2;2823.00;2865.00;;;;;;;;;0000-00-00
149;2013-08-13;2013-08-19;2119.27;+3.91;2147.00;2158.00;2020-05-19;64.95;+0.58;2823.29;+12.02;2308.09;+18.49;2812.00;2854.00;;;;;;;;;0000-00-00
150;2013-08-06;2013-08-12;2114.97;+3.52;2144.00;2153.00;2020-05-19;62.99;-0.80;2814.93;+15.68;2270.50;-0.61;2800.00;2841.00;;;;;;;;;0000-00-00
151;2013-07-30;2013-08-05;2111.24;+3.31;2141.00;2150.00;2020-05-19;64.28;-0.31;2812.69;+29.12;2303.05;+31.33;2784.00;2825.00;;;;;;;;;0000-00-00
152;2013-07-23;2013-07-29;2107.76;+3.14;2137.00;2146.00;2020-05-19;65.42;+0.52;2803.62;+49.17;2260.28;+19.89;2755.00;2796.00;;;;;;;;;0000-00-00
153;2013-07-16;2013-07-22;2104.40;+2.92;2134.00;2143.00;2020-05-19;65.60;+1.22;2685.63;-19.65;2267.68;+47.18;2706.00;2746.00;;;;;;;;;0000-00-00
154;2013-07-09;2013-07-15;2098.56;+2.37;2131.00;2140.00;2020-05-19;62.23;-0.93;2724.93;-16.76;2173.32;-46.51;2725.00;2765.00;;;;;;;;;0000-00-00
155;2013-07-02;2013-07-08;2096.19;+3.09;2129.00;2138.00;2020-05-19;64.26;+0.17;2741.69;-45.74;2219.83;-13.05;2742.00;2783.00;;;;;;;;;0000-00-00
156;2013-06-25;2013-07-01;2093.10;+2.40;2126.00;2135.00;2020-05-19;62.10;-1.82;2787.43;+7.25;2202.85;-30.03;2788.00;2829.00;;;;;;;;;0000-00-00
157;2013-06-18;2013-06-24;2093.31;+2.61;2123.00;2132.00;2020-05-19;66.71;+0.97;2818.27;+38.09;2297.34;+34.43;2781.00;2822.00;;;;;;;;;0000-00-00
158;2013-06-11;2013-06-17;2091.23;+3.14;2120.00;2129.00;2020-05-19;63.97;-0.80;2784.83;+42.74;2276.96;+48.48;2743.00;2784.00;;;;;;;;;0000-00-00
159;2013-06-04;2013-06-10;2088.31;+3.36;2117.00;2126.00;2020-05-19;64.67;-0.90;2711.86;+12.51;2199.33;+19.33;2700.00;2740.00;;;;;;;;;0000-00-00
160;2013-05-28;2013-06-03;2085.26;+3.67;2114.00;2123.00;2020-05-19;66.75;+0.28;2686.31;-0.53;2174.95;+14.28;2687.00;2727.00;;;;;;;;;0000-00-00
161;2013-05-21;2013-05-27;2081.87;+3.95;2110.00;2119.00;2020-05-19;65.66;-0.53;2662.35;-25.02;2130.37;-16.02;2688.00;2728.00;;;;;;;;;0000-00-00
162;2013-05-14;2013-05-20;2078.46;+4.49;2106.00;2115.00;2020-05-19;66.78;+0.06;2711.33;-1.06;2111.71;-50.70;2713.00;2753.00;;;;;;;;;0000-00-00
163;2013-04-30;2013-05-06;2069.63;+5.02;2096.00;2105.00;2020-05-19;66.79;+0.66;2688.09;-4.04;2175.00;-17.43;2697.00;2733.00;;;;;;;;;0000-00-00
164;2013-04-23;2013-04-29;2064.88;+5.29;2091.00;2100.00;2020-05-19;64.52;-0.95;2709.13;+12.96;2209.13;-0.73;2697.00;2737.00;;;;;;;;;0000-00-00
165;2013-04-16;2013-04-22;2059.42;+5.12;2086.00;2095.00;2020-05-19;68.03;+1.61;2730.66;+47.45;2227.67;+17.08;2684.00;2724.00;;;;;;;;;0000-00-00
166;2013-04-09;2013-04-15;2054.09;+4.91;2081.00;2090.00;2020-05-19;63.85;-0.96;2639.70;+3.94;2238.77;+45.26;2636.00;2675.00;;;;;;;;;0000-00-00
167;2013-04-02;2013-04-08;2048.94;+4.67;2076.00;2085.00;2020-05-19;65.60;-0.17;2629.55;-2.27;2123.71;-24.54;2632.00;2371.00;;;;;;;;;0000-00-00
168;2013-03-26;2013-04-01;2044.15;+4.55;2071.00;2080.00;2020-05-19;65.63;-0.31;2619.32;-14.77;2187.98;+15.19;2635.00;2674.00;;;;;;;;;0000-00-00
169;2013-03-19;2013-03-25;2039.37;+4.32;2066.00;2075.00;2020-05-19;66.49;+0.24;2652.24;+3.38;2180.74;+23.14;2649.00;2688.00;;;;;;;;;0000-00-00
170;2013-03-12;2013-03-18;2035.42;+4.69;2062.00;2071.00;2020-05-19;65.89;-0.12;2635.68;-9.8;2118.13;-16.33;2646.00;2685.00;;;;;;;;;0000-00-00
171;2013-03-05;2013-03-11;2030.86;+4.82;2057.00;2066.00;2020-05-19;65.68;-0.45;2617.49;-37.79;2131.49;-19.30;2656.00;2695.00;;;;;;;;;0000-00-00
172;2013-02-26;2013-03-04;2026.68;+5.46;2052.00;2061.00;2020-05-19;66.22;-0.36;2684.90;-8.17;2162.16;-7.93;2694.00;2734.00;;;;;;;;;0000-00-00
173;2013-02-19;2013-02-25;2021.44;+5.68;2047.00;2056.00;2020-05-19;67.23;+0.29;2682.49;-18.75;2166.89;-11.13;2702.00;2742.00;;;;;;;;;0000-00-00
174;2013-02-12;2013-02-18;2015.80;+5.72;2041.00;2050.00;2020-05-19;66.48;-0.17;2734.94;+14.95;2172.07;-17.08;2720.00;2760.00;;;;;;;;;0000-00-00
175;2013-02-05;2013-02-11;2009.90;+5.54;2035.00;2044.00;2020-05-19;67.11;+0.29;2741.37;+36.33;2258.56;+52.33;2706.00;2748.00;;;;;;;;;0000-00-00
176;2013-01-29;2013-02-04;2004.11;+5.29;2029.00;2038.00;2020-05-19;67.06;+0.53;2676.58;+7.87;2174.77;+20.87;2669.00;2709.00;;;;;;;;;0000-00-00
177;2013-01-22;2013-01-28;1998.50;+4.97;2024.00;2033.00;2020-05-19;66.27;+0.27;2712.00;+51.16;2088.01;-45.02;2661.00;2700.00;;;;;;;;;0000-00-00
178;2013-01-15;2013-01-21;1991.57;+3.01;2019.00;2028.00;2020-05-19;66.09;+0.36;2612.23;+2.55;2211.41;+33.36;2610.00;2649.00;;;;;;;;;0000-00-00
179;2013-01-08;2013-01-14;1985.64;+0.09;2016.00;2025.00;2020-05-19;65.60;+0.23;2588.33;-18.80;2114.01;-30.68;2608.00;2647.00;;;;;;;;;0000-00-00
180;2013-01-01;2013-01-07;1986.92;+1.46;2016.00;2025.00;2020-05-19;65.70;+0.56;2631.55;+5.62;2185.27;+9.90;2626.00;2665.00;;;;;;;;;0000-00-00
529;2012-12-25;2012-12-31;1984.00;+3.75;0.00;0.00;2020-05-19;64.58;+0.05;2620.31;+43.96;2165.47;+9.98;0.00;0.00;;;;;;;;;0000-00-00
530;2012-12-18;2012-12-24;1980.25;+3.81;0.00;0.00;2020-05-19;64.53;+0.71;2576.35;-3.99;2155.49;+43.68;0.00;0.00;;;;;;;;;0000-00-00
531;2012-12-11;2012-12-17;1976.44;+3.45;0.00;0.00;2020-05-19;63.82;-0.22;2580.34;+26.62;2111.81;-22.07;0.00;0.00;;;;;;;;;0000-00-00
532;2012-12-04;2012-12-10;1972.99;+4.56;0.00;0.00;2020-05-19;64.04;+0.78;2556.72;+32.38;2133.88;+13.25;0.00;0.00;;;;;;;;;0000-00-00
533;2012-11-27;2012-12-03;1969.43;+3.07;0.00;0.00;2020-05-19;63.26;+1.27;2524.34;+19.47;2120.63;+38.94;0.00;0.00;;;;;;;;;0000-00-00
534;2012-11-20;2012-11-26;1966.36;+3.21;0.00;0.00;2020-05-19;61.99;-0.34;2504.87;-8.63;2081.69;+10.64;0.00;0.00;;;;;;;;;0000-00-00
535;2012-11-13;2012-11-19;1963.15;+3.15;0.00;0.00;2020-05-19;62.33;-0.13;2513.50;-21.86;2071.05;-12.06;0.00;0.00;;;;;;;;;0000-00-00
536;2012-11-06;2012-11-12;1960.00;+3.79;0.00;0.00;2020-05-19;62.46;+0.31;2535.36;-12.85;2083.11;-8.42;0.00;0.00;;;;;;;;;0000-00-00
537;2012-10-30;2012-11-05;1956.21;+3.61;0.00;0.00;2020-05-19;62.15;-1.28;2548.21;+1.31;2091.53;-15.06;0.00;0.00;;;;;;;;;0000-00-00
538;2012-10-23;2012-10-29;1952.60;+3.45;0.00;0.00;2020-05-19;63.43;+0.50;2546.90;+27.7;2106.59;+24.39;0.00;0.00;;;;;;;;;0000-00-00
539;2012-10-16;2012-10-22;1949.15;+3.21;0.00;0.00;2020-05-19;62.93;+0.11;2519.20;-0.47;2082.20;-7.74;0.00;0.00;;;;;;;;;0000-00-00
540;2012-10-09;2012-10-15;1945.94;+3.69;0.00;0.00;2020-05-19;62.82;+0.68;2519.67;+9.00;2089.94;+18.43;0.00;0.00;;;;;;;;;0000-00-00
541;2012-10-03;2012-10-08;1942.25;+3.65;0.00;0.00;2020-05-19;62.14;-0.06;2510.67;-18.31;2071.51;-5.86;0.00;0.00;;;;;;;;;0000-00-00
542;2012-09-25;2012-10-02;1938.60;+4.23;0.00;0.00;2020-05-19;62.20;-0.57;2528.98;+60.30;2077.37;-13.16;0.00;0.00;;;;;;;;;0000-00-00
543;2012-09-18;2012-09-24;1934.37;+4.12;0.00;0.00;2020-05-19;62.77;+2.48;2498.68;+67.34;2090.53;+46.64;0.00;0.00;;;;;;;;;0000-00-00
544;2012-09-11;2012-09-17;1930.25;+4.21;0.00;0.00;2020-05-19;60.29;+1.15;2431.34;+21.01;2043.89;+26.67;0.00;0.00;;;;;;;;;0000-00-00
545;2012-09-04;2012-09-10;1926.04;+4.30;0.00;0.00;2020-05-19;59.14;-1.27;2410.33;+12.37;2017.22;+14.99;0.00;0.00;;;;;;;;;0000-00-00
546;2012-08-28;2012-09-03;1921.74;+4.10;0.00;0.00;2020-05-19;60.41;+0.51;2397.96;+35.31;2002.23;+44.24;0.00;0.00;;;;;;;;;0000-00-00
547;2012-08-22;2012-08-27;1917.64;+4.29;0.00;0.00;2020-05-19;59.90;-0.08;2362.65;-4.20;1973.08;+15.09;0.00;0.00;;;;;;;;;0000-00-00
548;2012-08-14;2012-08-21;1913.35;+4.14;0.00;0.00;2020-05-19;59.98;+1.3;2366.85;+27.69;1957.99;-10.47;0.00;0.00;;;;;;;;;0000-00-00
549;2012-08-07;2012-08-13;1909.21;+4.31;0.00;0.00;2020-05-19;58.68;-0.45;2339.16;+23.94;1968.46;+18.72;0.00;0.00;;;;;;;;;0000-00-00
550;2012-07-31;2012-08-06;1904.90;+4.28;0.00;0.00;2020-05-19;59.13;-0.36;2315.22;-16.88;1949.74;+32.25;0.00;0.00;;;;;;;;;0000-00-00
551;2012-07-24;2012-07-30;1900.62;+4.05;0.00;0.00;2020-05-19;59.49;+1.42;2332.10;+8.54;1917.49;-16.01;0.00;0.00;;;;;;;;;0000-00-00
552;2012-07-17;2012-07-23;1896.57;+3.98;0.00;0.00;2020-05-19;58.07;+0.06;2323.56;-48.65;1933.50;-3.25;0.00;0.00;;;;;;;;;0000-00-00
553;2012-07-10;2012-07-16;1892.59;+3.95;0.00;0.00;2020-05-19;58.01;+0.46;2372.21;+9.72;1936.75;-48.16;0.00;0.00;;;;;;;;;0000-00-00
554;2012-07-03;2012-07-09;1888.64;+3.89;0.00;0.00;2020-05-19;57.55;+1.32;2365.49;-17.32;1984.91;+16.59;0.00;0.00;;;;;;;;;0000-00-00
555;2012-06-26;2012-07-02;1884.75;+3.44;0.00;0.00;2020-05-19;56.23;-1.84;2382.81;+18.12;1968.32;-20.08;0.00;0.00;;;;;;;;;0000-00-00
556;2012-06-19;2012-06-25;1881.31;+3.25;0.00;0.00;2020-05-19;58.07;+0.44;2364.69;+17.90;1989.12;+14.09;0.00;0.00;;;;;;;;;0000-00-00
557;2012-06-12;2012-06-18;1878.06;+3.21;0.00;0.00;2020-05-19;57.63;+2.06;2346.79;+5.11;1975.03;-38.8;0.00;0.00;;;;;;;;;0000-00-00
558;2012-06-05;2012-06-11;1874.85;+3.41;0.00;0.00;2020-05-19;55.57;-3.36;2341.68;-30.93;1936.23;+24.83;0.00;0.00;;;;;;;;;0000-00-00
559;2012-05-29;2012-06-04;1871.44;+2.79;0.00;0.00;2020-05-19;58.93;-0.60;2372.61;-14.21;1961.06;-29.83;0.00;0.00;;;;;;;;;0000-00-00
560;2012-05-22;2012-05-28;1868.65;+3.52;0.00;0.00;2020-05-19;59.53;-2.27;2386.82;-32.53;1990.89;-10.97;0.00;0.00;;;;;;;;;0000-00-00
561;2012-05-15;2012-05-21;1865.13;+3.10;0.00;0.00;2020-05-19;61.80;-0.67;2419.35;-37.18;2001.86;-10.93;0.00;0.00;;;;;;;;;0000-00-00
562;2012-05-08;2012-05-14;1862.03;+2.96;0.00;0.00;2020-05-19;62.47;-0.84;2456.53;+4.16;2012.79;-37.81;0.00;0.00;;;;;;;;;0000-00-00
563;2012-05-01;2012-05-07;1859.07;+2.92;0.00;0.00;2020-05-19;63.31;+0.44;2452.37;+20.18;2050.60;+11.77;0.00;0.00;;;;;;;;;0000-00-00
564;2012-04-24;2012-04-30;1856.15;+3.14;0.00;0.00;2020-05-19;62.87;-0.01;2432.19;+1.96;2038.83;+31.89;0.00;0.00;;;;;;;;;0000-00-00
565;2012-04-17;2012-04-23;1853.01;+3.25;0.00;0.00;2020-05-19;62.88;+0.09;2430.23;-10.56;2006.94;;0.00;0.00;;;;;;;;;0000-00-00
566;2012-04-10;2012-04-16;1849.76;+3.11;0.00;0.00;2020-05-19;62.79;-0.17;2440.79;-20.18;2010.61;;0.00;0.00;;;;;;;;;0000-00-00
567;2012-04-03;2012-04-09;1846.65;+3.15;0.00;0.00;2020-05-19;62.96;+0.26;2460.97;+21.42;2046.15;;0.00;0.00;;;;;;;;;0000-00-00
568;2012-03-27;2012-04-02;1843.50;+4.10;0.00;0.00;2020-05-19;62.70;+0.05;2439.55;+32.26;2030.06;;0.00;0.00;;;;;;;;;0000-00-00
569;2012-03-20;2012-03-26;1839.40;+3.65;0.00;0.00;2020-05-19;62.65;+0.51;2407.26;-14.46;2007.42;;0.00;0.00;;;;;;;;;0000-00-00
570;2012-03-13;2012-03-19;1835.75;+3.56;0.00;0.00;2020-05-19;62.14;-0.40;2421.72;-35.01;1992.56;;0.00;0.00;;;;;;;;;0000-00-00
571;2012-03-06;2012-03-12;1832.19;+4.30;0.00;0.00;2020-05-19;62.54;+0.47;2456.73;+31.23;2004.15;;0.00;0.00;;;;;;;;;0000-00-00
572;2012-02-28;2012-03-05;1827.89;+3.51;0.00;0.00;2020-05-19;62.07;+1.25;2425.50;+26.85;2041.65;;0.00;0.00;;;;;;;;;0000-00-00
573;2012-02-21;2012-02-27;1824.38;+3.82;0.00;0.00;2020-05-19;60.82;-0.08;2398.65;-4.31;1994.08;;0.00;0.00;;;;;;;;;0000-00-00
574;2012-02-14;2012-02-20;1820.56;+3.80;0.00;0.00;2020-05-19;60.90;+0.82;2402.96;+10.24;1994.04;;0.00;0.00;;;;;;;;;0000-00-00
575;2012-02-07;2012-02-13;1816.76;+4.90;0.00;0.00;2020-05-19;60.08;+0.41;2392.72;+33.05;1971.74;;0.00;0.00;;;;;;;;;0000-00-00
576;2012-01-31;2012-02-06;1811.86;+3.69;0.00;0.00;2020-05-19;59.67;-1.88;2359.67;+42.85;1981.26;;0.00;0.00;;;;;;;;;0000-00-00
577;2012-01-24;2012-01-30;1808.17;+3.86;0.00;0.00;2020-05-19;57.79;+0.66;2316.82;+15.45;1929.95;;0.00;0.00;;;;;;;;;0000-00-00
578;2012-01-17;2012-01-23;1804.31;+4.20;0.00;0.00;2020-05-19;57.13;+1.22;2301.37;-21.84;1891.51;;0.00;0.00;;;;;;;;;0000-00-00
579;2012-01-10;2012-01-16;1800.11;+3.89;0.00;0.00;2020-05-19;55.91;+0.12;2323.21;-12.57;1882.96;;0.00;0.00;;;;;;;;;0000-00-00
580;2012-01-03;2012-01-09;1796.22;+1.22;0.00;0.00;2020-05-19;55.79;-1.64;2335.78;-6.19;1914.13;;0.00;0.00;;;;;;;;;0000-00-00
581;2011-12-27;2012-01-02;1795.00;+3.62;0.00;0.00;2020-05-19;57.43;+1.04;2341.97;-7.34;0.00;;0.00;0.00;;;;;;;;;0000-00-00
582;2011-12-20;2011-12-26;1791.38;+3.84;0.00;0.00;2020-05-19;56.39;-0.23;2349.31;-42.33;0.00;;0.00;0.00;;;;;;;;;0000-00-00
583;2011-12-13;2011-12-19;1787.54;+3.69;0.00;0.00;2020-05-19;56.62;-1.28;2391.64;+8.5;0.00;;0.00;0.00;;;;;;;;;0000-00-00
584;2011-12-06;2011-12-12;1783.85;+3.63;0.00;0.00;2020-05-19;57.90;+1.53;2383.14;-6.91;0.00;;0.00;0.00;;;;;;;;;0000-00-00
585;2011-11-29;2011-12-05;1780.22;+3.63;0.00;0.00;2020-05-19;56.37;-0.09;2390.05;-18.68;0.00;;0.00;0.00;;;;;;;;;0000-00-00
586;2011-11-22;2011-11-28;1776.59;+3.71;0.00;0.00;2020-05-19;57.46;-0.48;2408.73;-20.35;0.00;;0.00;0.00;;;;;;;;;0000-00-00
587;2011-11-15;2011-11-21;1772.98;+3.76;0.00;0.00;2020-05-19;58.08;+0.72;2429.08;-23.97;0.00;;0.00;0.00;;;;;;;;;0000-00-00
588;2011-11-08;2011-11-14;1769.22;+3.69;0.00;0.00;2020-05-19;57.36;-1.69;2453.05;-21.03;0.00;;0.00;0.00;;;;;;;;;0000-00-00
589;2011-11-01;2011-11-07;1765.53;+3.92;0.00;0.00;2020-05-19;59.05;+2.83;2474.08;+46.94;0.00;;0.00;0.00;;;;;;;;;0000-00-00
590;2011-10-25;2011-10-31;1761.61;+3.78;0.00;0.00;2020-05-19;56.22;-0.50;2427.14;+25.16;0.00;;0.00;0.00;;;;;;;;;0000-00-00
591;2011-10-18;2011-10-24;1757.83;+3.62;0.00;0.00;2020-05-19;56.72;+2.24;2401.98;+65.1;0.00;;0.00;0.00;;;;;;;;;0000-00-00
592;2011-10-11;2011-10-17;1754.21;+3.94;0.00;0.00;2020-05-19;54.48;-0.03;2336.88;-32.19;0.00;;0.00;0.00;;;;;;;;;0000-00-00
593;2011-10-04;2011-10-10;1750.27;+3.67;0.00;0.00;2020-05-19;54.51;+0.11;2369.07;-10.77;0.00;;0.00;0.00;;;;;;;;;0000-00-00
594;2011-09-27;2011-10-03;1746.60;+2.35;0.00;0.00;2020-05-19;54.40;-2.73;2379.84;-10.00;0.00;;0.00;0.00;;;;;;;;;0000-00-00
595;2011-09-20;2011-09-26;1744.25;+2.47;0.00;0.00;2020-05-19;57.13;-1.53;2389.84;-56.27;0.00;;0.00;0.00;;;;;;;;;0000-00-00
596;2011-09-13;2011-09-19;1741.78;+2.31;0.00;0.00;2020-05-19;58.66;-1.20;2446.11;-74.60;0.00;;0.00;0.00;;;;;;;;;0000-00-00
597;2011-09-06;2011-09-12;1739.47;+2.7;0.00;0.00;2020-05-19;59.86;-0.29;2520.71;+21.22;0.00;;0.00;0.00;;;;;;;;;0000-00-00
598;2011-08-29;2011-09-05;1736.77;+2.63;0.00;0.00;2020-05-19;60.15;+0.91;2499.49;+9.13;0.00;;0.00;0.00;;;;;;;;;0000-00-00
599;2011-08-23;2011-08-28;1734.14;+2.78;0.00;0.00;2020-05-19;59.24;+0.44;2490.36;+19.68;0.00;;0.00;0.00;;;;;;;;;0000-00-00
600;2011-08-16;2011-08-22;1731.36;+2.24;0.00;0.00;2020-05-19;58.80;-2.22;2470.68;+14.68;0.00;;0.00;0.00;;;;;;;;;0000-00-00
601;2011-08-09;2011-08-15;1729.12;+2.12;0.00;0.00;2020-05-19;61.02;-1.37;2456.00;-31.80;0.00;;0.00;0.00;;;;;;;;;0000-00-00
602;2011-08-02;2011-08-08;1727.00;+2.06;0.00;0.00;2020-05-19;62.39;+0.16;2487.80;+40.38;0.00;;0.00;0.00;;;;;;;;;0000-00-00
603;2011-07-26;2011-08-01;1724.94;+2.54;0.00;0.00;2020-05-19;62.23;+0.99;2447.42;+21.11;0.00;;0.00;0.00;;;;;;;;;0000-00-00
604;2011-07-19;2011-07-25;1722.40;+2.43;0.00;0.00;2020-05-19;61.24;-0.43;2426.31;-52.54;0.00;;0.00;0.00;;;;;;;;;0000-00-00
605;2011-07-12;2011-07-18;1719.97;+3.15;0.00;0.00;2020-05-19;61.67;+0.03;2478.85;+21.72;0.00;;0.00;0.00;;;;;;;;;0000-00-00
606;2011-07-05;2011-07-11;1716.82;+3.02;0.00;0.00;2020-05-19;61.64;+0.79;2454.12;+3.11;0.00;;0.00;0.00;;;;;;;;;0000-00-00
607;2011-06-28;2011-05-04;1713.80;+2.75;0.00;0.00;2020-05-19;60.85;+0.13;2451.01;+5.58;0.00;;0.00;0.00;;;;;;;;;0000-00-00
608;2011-06-21;2011-06-27;1711.05;+2.13;0.00;0.00;2020-05-19;60.72;-0.77;2445.43;-50.17;0.00;;0.00;0.00;;;;;;;;;0000-00-00
609;2011-06-14;2011-06-20;1708.92;+2.31;0.00;0.00;2020-05-19;61.49;+0.27;2495.60;+42.39;0.00;;0.00;0.00;;;;;;;;;0000-00-00
610;2011-06-07;2011-06-13;1706.61;+2.61;0.00;0.00;2020-05-19;61.22;+0.62;2453.21;+48.86;0.00;;0.00;0.00;;;;;;;;;0000-00-00
611;2011-05-31;2011-06-06;1704.00;+2.22;0.00;0.00;2020-05-19;60.60;-0.36;2404.38;-13.85;0.00;;0.00;0.00;;;;;;;;;0000-00-00
612;2011-05-24;2011-05-30;1701.78;+2.26;0.00;0.00;2020-05-19;60.96;-0.06;2418.23;-10.30;0.00;;0.00;0.00;;;;;;;;;0000-00-00
613;2011-05-17;2011-05-23;1699.52;+2.41;0.00;0.00;2020-05-19;61.02;-0.33;2428.53;-75.72;0.00;;0.00;0.00;;;;;;;;;0000-00-00
614;2011-05-11;2011-05-16;1697.11;+2.31;0.00;0.00;2020-05-19;61.35;-0.27;2504.25;+13.95;0.00;;0.00;0.00;;;;;;;;;0000-00-00
615;2011-05-03;2011-05-10;1694.80;+3.23;0.00;0.00;2020-05-19;61.62;+1.08;2490.30;+48.28;0.00;;0.00;0.00;;;;;;;;;0000-00-00
616;2011-04-26;2011-05-02;1691.57;+2.34;0.00;0.00;2020-05-19;60.54;+0.68;2442.02;-1.28;0.00;;0.00;0.00;;;;;;;;;0000-00-00
617;2011-04-19;2011-04-25;1689.23;+3.05;0.00;0.00;2020-05-19;59.86;-0.10;2443.30;+36.78;0.00;;0.00;0.00;;;;;;;;;0000-00-00
618;2011-04-12;2011-04-18;1686.18;+2.16;0.00;0.00;2020-05-19;59.96;+0.60;2406.52;+36.35;0.00;;0.00;0.00;;;;;;;;;0000-00-00
619;2011-04-05;2011-04-11;1684.02;+3.02;0.00;0.00;2020-05-19;59.36;-0.20;2370.17;-11.17;0.00;;0.00;0.00;;;;;;;;;0000-00-00
620;2011-03-29;2011-04-04;1681.00;+3.27;0.00;0.00;2020-05-19;59.56;+0.42;2381.34;+41.37;0.00;;0.00;0.00;;;;;;;;;0000-00-00
621;2011-03-23;2011-03-28;1677.73;+3.55;0.00;0.00;2020-05-19;59.14;+0.67;2339.97;+19.89;0.00;;0.00;0.00;;;;;;;;;0000-00-00
622;2011-03-15;2011-03-22;1674.18;+4.03;0.00;0.00;2020-05-19;58.47;-0.50;2320.08;+12.84;0.00;;0.00;0.00;;;;;;;;;0000-00-00
623;2011-03-10;2011-03-14;1670.15;+2.95;0.00;0.00;2020-05-19;58.97;+1.36;2310.24;+26.04;0.00;;0.00;0.00;;;;;;;;;0000-00-00
624;2011-03-01;2011-03-09;1667.20;+2.68;0.00;0.00;2020-05-19;57.61;+0.72;2284.20;+28.07;0.00;;0.00;0.00;;;;;;;;;0000-00-00
625;2011-02-22;2011-02-28;1664.52;+3.82;0.00;0.00;2020-05-19;56.89;+0.25;2256.13;-6.94;0.00;;0.00;0.00;;;;;;;;;0000-00-00
626;2011-02-15;2011-02-21;1660.70;+3.51;0.00;0.00;2020-05-19;56.64;+0.30;2263.07;-10.68;0.00;;0.00;0.00;;;;;;;;;0000-00-00
627;2011-02-08;2011-02-14;1657.19;+2.94;0.00;0.00;2020-05-19;56.34;+0.58;2273.75;-2.33;0.00;;0.00;0.00;;;;;;;;;0000-00-00
628;2011-02-01;2011-02-07;1654.25;+3.41;0.00;0.00;2020-05-19;55.76;+0.75;2276.08;+62.72;0.00;;0.00;0.00;;;;;;;;;0000-00-00
629;2011-01-25;2011-01-31;1650.84;+3.43;0.00;0.00;2020-05-19;55.01;+0.01;2213.36;+62.89;0.00;;0.00;0.00;;;;;;;;;0000-00-00
630;2011-01-18;2011-01-24;1647.41;+3.55;0.00;0.00;2020-05-19;55.00;+0.84;2150.47;-21.74;0.00;;0.00;0.00;;;;;;;;;0000-00-00
631;2011-01-11;2011-01-17;1643.86;+3.31;0.00;0.00;2020-05-19;54.16;+0.11;2172.21;+5.14;0.00;;0.00;0.00;;;;;;;;;0000-00-00
632;2011-01-04;2011-01-10;1640.55;+0.55;0.00;0.00;2020-05-19;54.05;+0.42;2167.07;-1.94;0.00;;0.00;0.00;;;;;;;;;0000-00-00
633;2010-12-28;2011-01-03;1640.00;+1.48;0.00;0.00;2020-05-19;53.63;+0.20;2165.13;-12.56;0.00;;0.00;0.00;;;;;;;;;0000-00-00
634;2010-12-21;2010-12-27;1638.52;+1.63;0.00;0.00;2020-05-19;53.43;+0.39;2177.69;-0.15;0.00;;0.00;0.00;;;;;;;;;0000-00-00
635;2010-12-14;2010-12-20;1636.89;+1.45;0.00;0.00;2020-05-19;53.04;+0.73;2177.84;+24.66;0.00;;0.00;0.00;;;;;;;;;0000-00-00
636;2010-12-07;2010-12-13;1635.44;+1.54;0.00;0.00;2020-05-19;52.31;+0.20;2153.18;-30.53;0.00;;0.00;0.00;;;;;;;;;0000-00-00
637;2010-11-30;2010-12-06;1633.90;+1.41;0.00;0.00;2020-05-19;52.11;-0.64;2183.71;-36.19;0.00;;0.00;0.00;;;;;;;;;0000-00-00
638;2010-11-23;2010-11-29;1632.49;+1.52;0.00;0.00;2020-05-19;52.75;-0.13;2219.90;-30.02;0.00;;0.00;0.00;;;;;;;;;0000-00-00
